"0","1","2","3","4"
2.88684703250863e-72,1.23118592667954e-05,3.88480076599268e-06,3.72458741157737e-28,0.999983803339967
3.60505734437561e-85,9.41285809796207e-07,7.26897616664741e-10,7.01648089665426e-35,0.999999057987293
2.83148865504765e-61,3.66221279990167e-24,0.999999999999997,2.62762327641661e-15,7.22063271536159e-29
1.83566366266218e-266,7.34773817696095e-46,9.08798198238536e-82,5.31334907282049e-178,1
4.11575763429135e-143,8.91078164954958e-23,0.112445949679269,1.50405966067704e-72,0.887554050320731
8.46821975297467e-51,3.82328475546869e-27,0.999999999993061,6.93909101282928e-12,4.00349212258609e-33
8.52653474706101e-138,2.02845909833311e-45,1,1.47143845343767e-64,6.89137136691395e-33
7.01065354166285e-161,2.88150976340972e-24,9.00124798439608e-07,8.73993598456179e-82,0.999999099875202
5.65264131895504e-68,2.45395147233877e-132,1,6.58491596059942e-25,4.14186078718121e-155
0.999608176130175,8.11516056872129e-25,3.21152986051004e-05,0.000359708571219766,1.6778450311548e-28
4.60412626395283e-131,5.49519500519574e-25,0.999755938115454,5.64630321318374e-68,0.00024406188454604
9.17702931638344e-154,1.18972361383948e-23,0.000102423153722789,4.47348591402377e-78,0.999897576846277
5.49502271949349e-27,1.3621086283333e-93,2.2061387243634e-12,0.999999999997794,9.25958098164858e-122
5.217890252153e-68,2.87527292399274e-05,6.59534236026757e-05,6.16215253818877e-26,0.999905293847157
5.68425653501275e-131,5.17543337737512e-25,0.999775959517226,6.0487502505208e-68,0.000224040482774116
2.20705461293189e-127,4.92756445923571e-26,0.999992197205295,8.99625909884758e-67,7.80279470539394e-06
9.87354132393775e-75,7.53243148488112e-06,7.53257614768378e-07,1.93149149064633e-29,0.9999917143109
2.97928288099073e-88,7.22234840208296e-82,1,9.22954482811516e-43,2.66111673265961e-84
2.42875556949821e-26,3.53476346771703e-94,1.07289760672142e-12,0.999999999998927,1.83695497023966e-122
1.44045237132464e-151,1.84215167619043e-23,0.000441237136348626,6.23685461309338e-77,0.999558762863651
8.30025200598965e-05,1.00427201920919e-113,3.84622957304985e-23,0.99991699747994,6.69790903151806e-146
3.02564633876646e-208,1.35653442079674e-34,1.05681922960487e-42,4.58506216335396e-127,1
5.73037557448727e-67,3.53758188377295e-05,0.000131788002989027,2.14830505496202e-25,0.999832836178173
6.36832672421894e-40,7.52213977831768e-82,4.15467528961912e-06,0.99999584532471,1.11313497616121e-107
1.3922326667698e-196,1.3857403330566e-33,2.47445250092723e-39,5.49200137695746e-121,1
2.85748524834861e-35,4.50503783738097e-86,2.30138630590293e-08,0.999999976986137,9.62027846028715e-113
2.40513484647937e-126,5.00699685789261e-71,1,3.33227299328529e-55,7.97283901995169e-69
2.00638391028459e-96,1.52850249588651e-79,1,1.97710762195452e-45,5.5602011575085e-81
1.86881240558938e-188,6.998862507912e-33,5.51650230312969e-37,9.45689844484551e-117,1
2.49741986992223e-88,5.01557277312216e-07,8.88583462025013e-11,1.58312308778566e-36,0.999999498353864
5.25465715398029e-110,2.50299844445733e-53,1,1.75716153505552e-55,3.53002466883422e-44
2.85636376720041e-18,4.72272548611254e-14,0.999999290230264,7.09769683883172e-07,4.69282421598417e-15
1.84550938621474e-43,1.39539863891746e-51,0.999287209748926,0.000712790251073951,2.16753572155228e-67
3.44475750439085e-122,7.34068667866303e-50,1,1.84208699386246e-59,3.14548255910231e-39
7.62429619855415e-154,6.91936448772566e-30,5.50654350214638e-27,1.03246919363912e-98,1
5.84554292234841e-138,4.23200250342836e-23,0.872329244517798,2.87953302621864e-70,0.127670755482202
9.45513925924405e-207,1.8272079148754e-34,2.85674566022531e-42,2.75689726627862e-126,1
4.51867876475496e-95,6.29984323629081e-80,1,5.46806794481894e-45,1.56874509263991e-81
8.50658071086603e-151,2.14757749737181e-23,0.000736887381132083,1.57348272736404e-76,0.999263112618868
1.55110756647412e-36,3.33706446361695e-31,0.999999683752861,3.16247139266913e-07,6.4221011827877e-39
5.16968026435694e-17,3.97499283159358e-37,0.517026831281207,0.482973168718793,2.97162235629676e-47
3.59436067540231e-86,3.7021528124827e-127,1,7.49759400784189e-31,1.02373450558609e-147
1.00852559064332e-162,1.17967443714771e-30,1.49907933437445e-29,2.4357674893254e-103,1
1.26338514103642e-110,8.3858601710738e-31,0.999999999998787,2.67730185350286e-61,1.21301849376218e-12
2.25820625133477e-126,5.09762893515699e-71,1,3.26436499844311e-55,8.1796617253785e-69
2.0851100638348e-161,2.59446729700606e-24,6.34098097284875e-07,4.64561498249884e-82,0.999999365901903
9.99627126736021e-24,1.13239707797148e-162,1.21668194553862e-30,1,2.49115363788704e-211
7.85627964838918e-136,2.29745412550403e-17,9.52180760766775e-47,7.04330755085774e-82,1
7.76098048994656e-108,2.70492208782119e-76,1,3.70106467285506e-49,2.40880028766163e-76
1.45320368891968e-24,5.67056697411017e-195,1.42182516134625e-38,1,1.98136470133162e-253
1.98024621519055e-26,4.25444037603151e-94,1.18458789998961e-12,0.999999999998815,2.29405782625228e-122
9.90706694142863e-35,1.26758031282711e-119,5.77405240163132e-17,1,2.42359128039536e-156
3.12269780425035e-109,1.50727196484518e-53,1,3.1450045693774e-55,1.7112762103619e-44
1.10201393093505e-56,1.80893955720834e-25,0.999999999999917,8.29596652411022e-14,9.85515928316496e-31
7.36178982505859e-29,5.93955434263301e-125,8.19568140994555e-20,1,9.86742973274533e-163
5.49212903035207e-25,1.5769076561595e-161,4.97071811873905e-30,1,5.86053198180779e-210
8.49325694541927e-162,1.4185373113754e-30,2.77443433192201e-29,7.39473706667019e-103,1
3.25804198609146e-46,1.89470791387217e-28,0.999999999781742,2.182583116056e-10,5.48986820238417e-35
1.94148184098092e-32,2.2764268793223e-32,0.999993107091396,6.89290860409697e-06,1.38972751291302e-40
5.6385972498437e-126,8.77390383577469e-49,1,1.06826715922955e-60,1.08610511724193e-37
3.1392664880881e-33,6.32697811498492e-88,2.35519265646006e-09,0.999999997644807,5.77906175309919e-115
1.11037880785763e-264,1.04792830390261e-45,2.97306703651869e-81,4.50744945472139e-177,1
7.9291532453681e-212,6.6450313065972e-35,9.75568904319041e-44,6.23327772920751e-129,1
1.53631784867722e-107,1.11071188563912e-31,0.999999999999932,2.72485708461266e-60,6.76869281030174e-14
6.10220567674992e-179,4.65925732558059e-32,3.09236996405327e-34,8.59305621654601e-112,1
2.08674219235111e-212,5.92007959057465e-35,6.63380126309755e-44,3.10858142438153e-129,1
3.54494647341985e-17,1.69772534989934e-102,3.84785495507225e-17,1,1.94722431784056e-132
1.00804231472719e-34,1.24777728256913e-119,5.72567016063002e-17,1,2.37826070966762e-156
2.71024069352035e-133,1.06138454856997e-46,1,4.34833341195961e-63,1.02122489020298e-34
4.28491673895777e-16,1.53753973125213e-136,5.26767299687076e-26,1,1.25994149379832e-176
2.17351109372176e-33,4.24515094899687e-32,0.999996628800617,3.37119938259739e-06,3.38295248510145e-40
5.53538451577548e-24,1.93642184595901e-162,1.62065717817644e-30,1,4.74014542860345e-211
6.11637923434617e-56,1.11071144456008e-25,0.999999999999855,1.45205368541371e-13,4.9120616279408e-31
4.28340323358608e-25,2.61204941086461e-95,2.66660032877774e-13,0.999999999999733,8.08099849935399e-124
0.999999999999933,1.11423480020498e-208,2.32344381992494e-61,6.72118774984276e-14,7.11416742034789e-264
1.33566307469122e-37,5.87396825526508e-84,3.10709143841715e-07,0.999999689290856,3.30794332397143e-110
2.40461313891667e-258,3.70323991868362e-45,2.0118204665017e-79,9.03360450343944e-174,1
1.87508280937846e-26,3.88831281206783e-127,5.57796696546874e-21,1,2.37347304807872e-165
0,0,0,0,0
1.38385283845525e-126,2.92238327208904e-26,0.999996298888207,1.63862830078225e-66,3.70111179307285e-06
1,4.74776410212578e-161,4.44950601967651e-59,1.36250646023482e-23,4.27276586940615e-198
3.25284065008019e-210,9.1639234042953e-35,2.85281433418769e-43,4.31904068903818e-128,1
9.61909785372302e-46,1.39230429067378e-28,0.999999999689153,3.10846909300905e-10,3.53619702124476e-35
1.58023640252161e-129,8.06718535875224e-17,6.30723513976858e-45,1.35829281331541e-78,1
4.32328654123217e-77,4.7079244377645e-06,1.56860712230255e-07,1.13926337111312e-30,0.99999513521485
4.51989185133468e-120,1.83224132077492e-50,1,9.05961674728772e-59,4.33701676732093e-40
0.971529758489522,3.03121379096907e-54,9.85040291354389e-11,0.0284702414119737,1.55588784404302e-67
5.25675217857335e-39,7.34607610439735e-53,0.979942950699364,0.0200570493006365,3.26735436223549e-69
5.18979475991924e-125,2.08896181823424e-71,1,9.08810076908271e-55,2.2888974444452e-69
3.23960614059685e-51,9.82288476425533e-05,0.901452090649144,1.1474478076801e-17,0.0984496805032133
5.52605169436145e-197,1.27925035198871e-33,1.89470717279973e-39,3.39301309610501e-121,1
4.68231162168251e-120,4.05081397822672e-28,0.999999991766993,2.22429528081045e-64,8.23300712799052e-09
3.70953648871315e-44,4.92403188944765e-29,0.99999999897518,1.02482040208203e-09,8.01854209293608e-36
3.6937660229179e-302,3.53761294996043e-55,2.50782351370908e-114,3.36181025799993e-217,1
1.81986714317917e-51,5.92205804099656e-27,0.999999999995801,4.19944878314431e-12,7.47714541251638e-33
2.31858084576663e-62,7.46507963064215e-24,0.999999999999999,1.16032665403012e-15,1.99581936900965e-28
1,1.59476381560103e-121,4.1918643885264e-63,1.56163071836443e-37,3.45413174498031e-141
1.39717438067766e-71,1.41118411377576e-05,6.12657840076131e-06,8.47209072472436e-28,0.999979761580462
9.27787929488868e-131,4.50210395479699e-25,0.999816386678221,7.09866906697878e-68,0.000183613321779118
3.38962870936265e-135,8.12627435940827e-24,0.988524594397818,2.50314372767877e-69,0.0114754056021816
1.39507849107763e-39,2.45606468625344e-30,0.99999996800464,3.19953603669698e-08,1.10977433218705e-37
2.06984878183209e-133,4.05792714241908e-28,4.40865520573428e-21,4.60670410854528e-88,1
1.401676419296e-128,1.07975501037614e-25,0.999976087281709,3.65614140393785e-67,2.39127182908067e-05
1.78771293211254e-139,6.09318368488789e-45,1,4.16385942548083e-65,3.31315988466561e-32
6.4659402430728e-38,3.48046555835911e-53,0.955248698477398,0.0447513015226019,1.1370885380724e-69
8.75952005584506e-216,3.0206409956881e-35,7.01666378567068e-45,5.40215435006588e-131,1
2.34684813205947e-37,5.71180755271397e-31,0.999999829338348,1.70661651774251e-07,1.38322721224352e-38
3.38342687274942e-128,3.7627048799144e-48,1,2.00891226513683e-61,8.68077529610915e-37
9.44641400072829e-28,7.72680986761021e-60,0.00112831410533483,0.998871685894665,6.44039546495043e-78
1.15968786487988e-276,5.68967757730757e-53,5.8276414978153e-107,6.52911954580802e-204,1
6.07784280166808e-202,4.76273424630976e-34,6.99768751378174e-41,8.83614664616026e-124,1
2.97647672637646e-35,3.77591516573896e-119,1.03468394000944e-16,1,8.97196473120054e-156
1.81590865566977e-21,1.53115502905571e-65,1.01164522443436e-06,0.999998988354776,9.34083567523858e-85
2.12627149400481e-40,4.19512159032608e-30,0.999999982692513,1.73074873371536e-08,2.38319847327549e-37
9.00014423298361e-47,2.73240483453139e-28,0.999999999856623,1.43376613303509e-10,9.25881659421693e-35
9.28150873572359e-214,4.52214925927519e-35,2.69901312011484e-44,6.13782352746525e-130,1
2.50768753022026e-39,2.16784516270948e-82,2.13696912498934e-06,0.999997863030875,2.50414584910134e-108
0.000231974992668451,2.98802480979561e-180,4.91192520898772e-40,0.999768025007332,2.07946246494193e-232
8.30983566766103e-158,5.31633795450926e-24,6.95583891589909e-06,3.49547562830258e-80,0.999993044161084
3.91441650443312e-31,6.889407686593e-123,1.03944080244361e-18,1,2.94885992311018e-160
3.32120833590277e-62,6.73933894312695e-24,0.999999999999999,1.30484588430598e-15,1.72468974291524e-28
1.40128912724526e-21,1.68501979465745e-98,5.2607173216397e-15,0.999999999999995,1.20751706116839e-127
2.45157325468943e-177,6.41380207812794e-32,8.98844021377001e-34,5.88962022404929e-111,1
1.10440779866092e-261,1.90429656325548e-45,2.18396550616838e-80,1.64524079262886e-175,1
4.16203771083273e-265,9.62616443978449e-46,2.23914948630829e-81,2.70286957040919e-177,1
1.79561620117234e-127,1.04782740694587e-70,1,1.42773909499006e-55,2.28804461101136e-68
3.58608643789798e-08,8.60419210254549e-177,3.46685915327875e-38,0.999999964139136,2.92414849632308e-228
1.75590271348839e-101,2.15610332488411e-14,7.9878328693752e-37,5.61948069798168e-64,0.999999999999978
6.56307731370511e-162,2.34750072816006e-24,4.54066601401675e-07,2.54333292109809e-82,0.999999545933399
5.99431836589005e-39,9.82855712487686e-83,1.40027723644425e-06,0.999998599722764,9.69892210129834e-109
2.58824910868423e-34,5.30155833632912e-120,3.62388781294278e-17,1,8.52147518698071e-157
7.75512727298702e-81,1.31885421521733e-12,7.36065013525501e-31,3.23116487015461e-53,0.999999999998681
4.15638354823228e-93,8.67609410450769e-36,1,1.41056976301083e-55,9.26669615743502e-20
8.47368718357893e-23,2.15086691113197e-97,2.05157568991875e-14,0.99999999999998,2.55920535243551e-126
3.29880991686036e-261,2.09343040218355e-45,2.99600050716565e-80,2.91008307172937e-175,1
4.3190015969857e-103,1.20681275875326e-77,1,1.31327280364583e-47,2.84312252914677e-78
6.75601937052569e-60,6.15105141230548e-90,1,1.68679179535921e-33,8.02893214282036e-96
2.0788441535835e-21,1.59581635782356e-35,0.972895943190654,0.027104056809346,4.41540439463181e-45
5.09149973692444e-46,3.72213984728448e-06,0.999115544970389,6.12515755545707e-16,0.000880732889763164
7.58500889939457e-305,2.0708362948152e-55,4.19622349561761e-115,1.33633026604442e-218,1
2.10558687581467e-34,1.75776684903035e-54,0.560954324875799,0.439045675124201,2.01144368420161e-71
1.20727180956271e-81,4.25861610382092e-106,1,5.47519376748277e-35,2.85673529155488e-118
5.05671447422645e-64,1.84193043274103e-133,1,1.2861173846322e-23,1.02734995083299e-156
3.65953390033254e-37,2.35287707220943e-84,1.90556013065398e-07,0.999999809443987,1.10437835692018e-110
2.22921356918463e-174,1.15650600153097e-31,6.4338671783874e-33,2.0515656834265e-109,1
1.39672131671029e-32,1.41954571133216e-121,5.23569132108792e-18,1,1.109759930012e-158
7.65521001467834e-188,7.9071665232548e-33,8.29062502852397e-37,1.97201673484016e-116,1
1.96279369941647e-15,3.92084321448808e-38,0.190687974537239,0.809312025462759,1.66769723759377e-48
1.91020502511119e-131,3.16176036364669e-47,1,1.74568164487886e-62,1.81250844283011e-35
7.34226637752263e-250,2.00823512129615e-44,5.68713285594825e-77,2.3872724255802e-169,1
4.77852856488793e-39,1.20739691901201e-82,1.56303053183874e-06,0.999998436969468,1.24129549035384e-108
1.13339970098926e-39,4.4574767361555e-82,3.14119847055072e-06,0.999996858801529,5.9436072243905e-108
8.52455695833904e-211,8.1611873791437e-35,1.93753012417457e-43,2.14920467873909e-128,1
2.63047296752955e-13,4.52936868248047e-139,2.33983114457313e-27,0.999999999999737,1.16329128948227e-179
1.59523370715442e-145,6.00947227451372e-23,0.0241818604252059,8.71176619783319e-74,0.975818139574794
2.55018955001381e-128,4.07796424832609e-48,1,1.83170486014331e-61,9.73741708080553e-37
1.96079443536708e-05,2.44879407523404e-212,7.46950655693062e-48,0.999980392055646,2.98560188075385e-274
7.11233827709072e-49,1.08348222110594e-27,0.9999999999705,2.94996817996499e-11,6.61698083844972e-34
3.59023368484363e-33,1.52456082031363e-97,1,9.04652949313095e-25,1.11315010522888e-106
1.44108983084242e-164,1.38216292025407e-24,7.74617953351528e-08,1.04690765524063e-83,0.999999922538205
9.09376861296262e-143,5.27422302024755e-44,1,3.49712477107911e-66,7.21704226130192e-31
6.47447989478572e-37,1.40180238182472e-84,1.44487794229323e-07,0.999999855512206,5.93507177195783e-111
0.000470642673187328,2.38819616141696e-81,3.61259597323266e-15,0.999529357326809,1.03837936902967e-103
5.9223815561405e-131,2.29127122299584e-47,1,2.52626025471382e-62,1.14452589984186e-35
8.23235854240163e-142,2.81752554786501e-44,1,7.18170598937547e-66,2.94873058076939e-31
8.63899871180107e-30,3.61249002497089e-157,1.06260121421598e-27,1,9.90836062264516e-205
5.16364300299814e-208,1.42075415353485e-34,1.23329437487547e-42,6.05800060900726e-127,1
4.3354242844133e-123,5.92899745968236e-72,1,3.85677169315963e-54,3.79138139178648e-70
1.79587346873093e-06,2.83466359775702e-145,1.1325605926992e-30,0.999998204126531,4.23686960631755e-187
2.07527916643285e-197,6.94535699948622e-40,8.09778490295326e-62,5.17697439498736e-142,1
1.49730874373116e-115,4.24285599633405e-74,1,1.1180942177093e-51,3.2818460674438e-73
4.13020599417119e-114,7.3915745206987e-97,1,1.36135598950822e-45,4.42797255246602e-105
7.63272539130312e-44,1.794404597161e-51,0.999465717741968,0.000534282258031534,3.10355435333879e-67
5.74748258355921e-150,2.53240817184916e-23,0.00127921989054692,4.25773014474115e-76,0.998720780109453
1.51362127572478e-76,5.24713194631222e-06,2.2528770638608e-07,2.18901143414727e-30,0.999994527580347
1.55750878311659e-15,6.29867877718769e-71,1.33941118655713e-09,0.999999998660587,3.25329657292025e-91
7.4533886711413e-75,7.3513597380161e-06,6.94484659931884e-07,1.66819812466815e-29,0.999991954155602
2.36920433352337e-237,2.42808506175021e-43,2.33749728790719e-73,7.89108194681349e-163,1
1.37007683083058e-167,4.47301427235572e-31,5.88486513340942e-31,7.08136549674008e-106,1
6.97861043327831e-83,1.0675076212797e-38,1,3.08488669890954e-52,6.49611452012848e-24
6.91080005011238e-218,1.9866424217135e-35,1.73211011985999e-45,4.33077050609036e-132,1
4.74846287754381e-30,9.19345887762501e-58,0.014415912278384,0.985584087721616,1.98962596171073e-75
1.64114487647103e-212,5.79829128932397e-35,6.18903950117558e-44,2.7427896453948e-129,1
4.95817134407866e-203,3.83414913410203e-34,3.39235527202205e-41,2.39333588031875e-124,1
1.25171824772783e-48,9.22478966809424e-28,0.999999999964518,3.54816613839127e-11,5.25919923601535e-34
3.92397280663323e-120,4.25971125290721e-28,0.999999991154256,2.09956073152535e-64,8.84574441842048e-09
1.2874167686848e-202,4.16417517165951e-34,4.46913254962736e-41,3.93528792291032e-124,1
2.14649645340419e-45,1.10796767862136e-28,0.999999999595974,4.04026284621781e-10,2.55215879120408e-35
6.18849497300588e-41,2.65286653743441e-52,0.995250142835061,0.00474985716493914,2.02972598474895e-68
1.36323432001794e-289,4.32720175840008e-54,1.07153467456776e-110,1.19181031162237e-210,1
3.12492894335608e-124,6.25005732049853e-27,0.999999590697736,9.62265732876568e-66,4.09302263656018e-07
8.41694624579264e-150,1.54854624994258e-29,8.10797569645183e-26,1.32116185824599e-96,1
5.99539911166686e-44,1.92214250288389e-51,0.999506222477958,0.000493777522041578,3.42363633844835e-67
3.66503600478927e-127,1.90997744421386e-48,1,4.37457259413696e-61,3.29737379095606e-37
5.01544700180419e-124,2.44616927209394e-49,1,4.62736514830819e-60,1.75375478262844e-38
1.34366598116143e-35,5.84925573941647e-54,0.777374937175482,0.222625062824518,9.73474666720779e-71
7.36928510971808e-08,6.80067154898466e-78,2.53491539631072e-13,0.999999926306895,1.44070547624699e-99
1.89289500784887e-127,1.03221205782526e-70,1,1.45255641227841e-55,2.2395218700264e-68
4.33789359056528e-248,2.85829639541934e-44,1.84788659382098e-76,2.00047563150004e-168,1
2.47832758492728e-183,1.94228144677764e-32,1.66575444680592e-35,4.42085170315215e-114,1
2.1246312156478e-40,1.86184881678774e-52,0.992904750968892,0.00709524903110837,1.22560617387376e-68
5.1399431419721e-129,1.43651975907378e-25,0.999964055283031,2.63456372551444e-67,3.59447169692857e-05
3.46702340156535e-33,5.78159842295794e-88,2.24442876175244e-09,0.999999997755571,5.18698011562298e-115
0.999999999956912,3.83295237140732e-104,3.55110867593161e-32,4.30878360194574e-11,5.58753044198586e-129
6.78689210200131e-122,3.69182348117942e-16,1.01167902087743e-42,1.29145821257659e-74,1
2.1741382483802e-63,1.46411445403386e-23,0.999999999999999,5.35577427090442e-16,5.2210082302262e-28
3.77671309347262e-164,1.5023376393268e-24,1.0232279473884e-07,1.72973317205098e-83,0.999999897677205
1.00251687370934e-138,3.73030739178169e-45,1,7.31269081517088e-65,1.64444641362863e-32
2.95763925899684e-140,1.01673976482656e-44,1,2.3135567401963e-65,6.88165847688731e-32
5.13711431192832e-44,2.00860640603272e-51,0.999530515037023,0.000469484962976734,3.64555487317401e-67
5.06196559658486e-233,5.7535629753461e-43,4.16515980222021e-72,1.42451828936695e-160,1
2.15281851897618e-29,1.57709641392673e-157,6.82364781686651e-28,1,3.66765629500498e-205
2.10793335493388e-125,2.69953441682775e-71,1,6.77116884304708e-55,3.30067207576615e-69
2.77326316333545e-61,3.68393236253077e-24,0.999999999999997,2.60985058142492e-15,7.28184538345686e-29
1.554247128667e-18,2.90150891987195e-101,1.75385793723223e-16,1,5.85613345146495e-131
1.01650998529728e-31,2.69334145556678e-89,4.35938514404305e-10,0.999999999564061,1.31222688486972e-116
1.88307575282504e-29,2.35406369150528e-91,3.46252371639296e-11,0.999999999965375,4.46374356527213e-119
2.21320036956211e-122,8.3256340703772e-50,1,1.59423177349354e-59,3.76486808092155e-39
1.17213666879307e-145,5.86242496815217e-23,0.0221544895291812,7.42644296040924e-74,0.977845510470819
3.02582384755634e-66,4.0851465727865e-05,0.000213122811620223,5.11339181025832e-25,0.999746025722652
1.25389149246663e-19,2.85095946860162e-100,5.94713625257133e-16,0.999999999999999,9.06892330694609e-130
1.57295540585606e-40,2.02989570197954e-52,0.993565503208354,0.0064344967916462,1.38613179368458e-68
2.36034739873064e-61,0.000107750512055422,0.00549968125952828,1.80817246263121e-22,0.994392568228416
1.15977397883917e-56,0.000246695315213847,0.114741891666947,4.76471166488453e-20,0.885011413017839
1.73456326438684e-98,1.31935955740444e-56,1,1.01668617102297e-51,7.37804216570505e-49
0.00034784331804551,2.73381170020703e-114,1.91869387912014e-23,0.999652156681955,1.40725540062988e-146
8.3827100263641e-44,3.90442757670642e-29,0.99999999866249,1.33751042394943e-09,5.75764257593767e-36
5.42115605479716e-31,5.12635402740496e-123,8.87560666018057e-19,1,2.06881699886158e-160
1.19513155045142e-83,1.27437863837178e-06,1.99873646087797e-09,4.35075555607289e-34,0.999998723622625
1.53567044209117e-216,2.59814098390896e-35,4.24292316735268e-45,2.18004365026759e-131,1
3.98578179316809e-159,4.08759078941657e-24,2.89241850686836e-06,7.17858409212628e-81,0.999997107581493
1.6775730178048e-138,5.48212428653652e-23,0.809233767722065,1.82089035209792e-70,0.190766232277935
1.66886766392573e-123,2.92121775089676e-27,3.2088342565629e-18,6.70474157115907e-83,1
1.60437545152601e-121,4.73792610880897e-50,1,3.04473447275681e-59,1.68356537182209e-39
2.75562777423936e-183,1.96018983733014e-32,1.7175861044247e-35,4.67210006807658e-114,1
2.6503726014978e-138,5.00746099111228e-23,0.834564827464942,2.15861539538273e-70,0.165435172535058
3.01543100338926e-27,1.77661912917357e-159,6.20696267212801e-29,1,1.69133878275374e-207
1.95680046495187e-189,5.75733221504584e-33,2.87428955192578e-37,2.91735436730908e-117,1
8.32769681000181e-133,1.71932716848519e-24,0.998755807683326,1.52150269790679e-68,0.00124419231667423
2.93847850923363e-93,9.5759445456201e-36,1,1.25952219193643e-55,1.06686244109505e-19
4.52514230483697e-150,2.48074033015053e-23,0.00119390571576973,3.75901850716641e-76,0.99880609428423
1.86651941789569e-228,1.42928357132481e-42,8.68924303918166e-71,3.41755698335211e-158,1
0,0,0,0,0
4.6669322613795e-31,7.14540019751554e-57,0.0425488721291258,0.957451127870874,2.33953075665633e-74
1.40289107081617e-16,1.55915475860743e-14,0.999997467655145,2.5323448385687e-06,9.64544230106424e-16
9.12044813954575e-55,5.1478759438738e-26,0.999999999999649,3.50989530026581e-13,1.63863106026669e-31
2.78882497095331e-102,7.0975879983509e-78,1,2.41512958674365e-47,1.33257138533124e-78
1.94856392079158e-201,5.26793196311697e-34,9.79785162399141e-41,1.62165445166201e-123,1
5.47428827259634e-132,1.0069103160535e-24,0.999420525904668,2.81571728089624e-68,0.000579474095331975
5.61041233518534e-12,2.13076649315265e-206,1.11522973761799e-44,0.99999999999439,3.95520442916436e-267
1.5058291654262e-44,6.36429866679109e-29,0.999999999236593,7.63407471821415e-10,1.15657363341e-35
2.34480189040118e-208,1.32693708063961e-34,9.81782662215645e-43,4.01462623060324e-127,1
1.14320330104346e-252,1.14775462336997e-44,8.78477094874692e-78,8.21487657783188e-171,1
1.43512404632064e-35,5.70233608264677e-54,0.773331969077014,0.226668030922986,9.40851494772489e-71
7.40903398226399e-40,6.55649827686713e-82,3.86055945851757e-06,0.999996139440541,9.44057243634337e-108
1.16139440973575e-27,4.223994411101e-159,9.86006144902474e-29,1,4.77799710637102e-207
2.61907272217873e-77,1.11240636640178e-129,1,5.88463464531104e-28,2.56737088404648e-151
4.7266853944218e-74,8.62552981185068e-06,1.18419506186469e-06,4.3685144599295e-29,0.999990190275126
6.31064692237797e-33,2.91973314128047e-121,7.69737093217628e-18,1,2.63498930755651e-158
1.30441191720189e-34,1.13533532145772e-86,1.10183346926141e-08,0.999999988981665,1.84263286977159e-113
3.42192560120662e-58,4.85917797721945e-25,0.999999999999973,2.66889191287612e-14,4.03929309342403e-30
1.08187399579664e-17,5.73226033438686e-69,1.49220855700344e-08,0.999999985077915,7.26853625986138e-89
4.37019103947188e-107,7.40666437805004e-99,1,2.68174753808108e-43,6.19803844143038e-108
1.64523193238597e-216,2.61368132780452e-35,4.32824525394599e-45,2.259765797681e-131,1
3.88244137780586e-216,2.81526768160375e-35,5.54674804802351e-45,3.53506387099474e-131,1
1.97705476326059e-137,1.59669022790672e-45,1,1.93661688029388e-64,4.89679754229238e-33
7.00501200772553e-35,2.95451276342264e-54,0.658566893030842,0.341433106969158,3.94163185276499e-71
5.28623031857666e-185,1.39222914252138e-32,5.48082110958797e-36,5.95140166935533e-115,1
1.70421807176267e-42,1.6568108070994e-29,0.999999996422499,3.57750062006945e-09,1.69343529398058e-36
1.32831211408764e-50,6.94900058372239e-48,1,1.07848592385395e-41,4.98896278212795e-37
8.37896660638322e-57,1.95564205303761e-25,0.999999999999924,7.58575322542584e-14,1.10156473066499e-30
1.12738755018523e-139,6.94746358341759e-45,1,3.58175619310117e-65,3.99567668664611e-32
4.95746453383873e-210,9.5042340092171e-35,3.2221248564574e-43,5.37972781219686e-128,1
1.84052998239291e-138,3.13801538482867e-45,1,8.91784349266904e-65,1.28475795172723e-32
3.54665372740614e-40,3.62667398105135e-30,0.99999997954441,2.04555896088219e-08,1.93590468075839e-37
6.13937164641642e-162,1.37925191359594e-30,2.52611472259573e-29,6.24400473820452e-103,1
2.5656451401984e-122,3.57462450919927e-72,1,6.89348536819003e-54,1.84110909266078e-70
3.55974637825244e-46,1.84755016918008e-28,0.999999999775336,2.24664209503304e-10,5.29584523530916e-35
1.10469753340773e-126,6.24797569063407e-71,1,2.58447547542756e-55,1.09369092828165e-68
3.18971902191245e-61,3.54013272675936e-24,0.999999999999997,2.73188449285356e-15,6.87947214480884e-29
9.22468554436627e-142,1.00492095873199e-22,0.245914700100406,7.03430962223232e-72,0.754085299899594
3.3520916127023e-42,6.10540467803088e-52,0.998163759627128,0.00183624037287204,6.66326558349235e-68
7.75296054691615e-33,2.42214024228806e-121,6.96594023369967e-18,1,2.10610226687743e-158
3.06803097645704e-163,1.80091228404733e-24,1.8741452720224e-07,5.1536393884574e-83,0.999999812585473
2.3315323276564e-33,4.45825185765283e-55,0.328453431597672,0.671546568402328,3.56732773008167e-72
1.67933136686177e-143,8.52974860342443e-44,1,2.01414329316691e-66,1.43354697261021e-30
1.26332598698667e-269,3.91295889384208e-46,1.10883488083534e-82,1.19474319800449e-179,1
8.43737203126879e-05,7.48523050223092e-180,8.02432492493723e-40,0.999915626279687,6.25408078010438e-232
2.33868001466424e-197,1.18751601515738e-33,1.47792330052336e-39,2.16748713999735e-121,1
